run_name,method,method_tag,adaptive_rel_mode,density,mobility,noise,energy,seed,windows_run,avg_rmse_all,std_rmse_all,p95_rmse_all,avg_rmse_non,std_rmse_non,p95_rmse_non,avg_objective,avg_K,min_K,max_K,pct_cap_limited,total_energy_spent,final_energy_remaining,spike_rejections,nodes_clamped_total,K_fixed,contact_threshold,smacof_iters
LD-ML-NL-EH-FIXK6-S1,fixed,FIXK6-S1,,LD,L,L,H,1,40,20.6597049017628,0.9028715353874718,22.172270317070552,20.79438676505819,1.658362911771975,24.10235333658559,21.7397049017628,6.0,6,6,0.0,240.0,160.0,0,0,6,,
LD-ML-NL-EH-FIXK6-S2,fixed,FIXK6-S2,,LD,L,L,H,2,40,19.584801684557092,0.7866804549956554,20.70731867002188,18.618148818721806,1.8444959720734428,21.081655195791935,20.66480168455709,6.0,6,6,0.0,240.0,160.0,0,0,6,,
LD-ML-NL-EH-FIXK9-S1,fixed,FIXK9-S1,,LD,L,L,H,1,40,20.399137046728463,0.7662937559623928,21.366451116322022,20.281757339774714,1.7901891574751767,22.288542357296446,22.019137046728464,9.0,9,9,0.0,360.0,40.0,0,0,9,,
LD-ML-NL-EH-FIXK9-S2,fixed,FIXK9-S2,,LD,L,L,H,2,40,19.324084638322525,0.6476957913370082,20.22196166589195,18.135975995017958,1.6534902915045944,20.484939217428554,20.944084638322526,9.0,9,9,0.0,360.0,40.0,0,0,9,,
LD-ML-NL-EH-GMDS-S1,GMDS,GMDS,,LD,L,L,H,1,40,10.29983443428906,4.27478391499815,20.4433870041089,10.741939465011361,4.457434097705252,21.531739739824687,11.55983443428906,7.0,7,7,0.0,280.0,120.0,0,0,7,,
LD-ML-NL-EH-GMDS-S2,GMDS,GMDS,,LD,L,L,H,2,40,12.62225504654945,2.4603789424463853,16.285661695134017,13.494258013349747,2.476253232930833,17.3427653728455,13.88225504654945,7.0,7,7,0.0,280.0,120.0,0,0,7,,
LD-ML-NL-EH-S1,adaptive,,classical,LD,L,L,H,1,40,22.715794406197855,0.9048797586494559,24.220036795599192,22.927512764953196,2.2118864349158964,26.270515321584444,23.818294406197857,6.125,3,9,0.0,245.0,155.0,0,0,,,
LD-ML-NL-EH-S2,adaptive,,classical,LD,L,L,H,2,40,19.48537451293875,1.0209538188849194,21.223142888458003,18.70767479832876,1.9630527897177694,22.171275278568018,20.907374512938752,7.9,4,11,0.0,316.0,84.0,0,0,,,
LD-ML-NL-EH-S3,adaptive,,classical,LD,L,L,H,3,40,1.3753880198298503,2.5871535937046573,1.4972011196954604,1.4372897127899784,2.3833317936079172,1.7348227874382676,2.21238801982985,4.65,3,6,0.0,186.0,214.0,0,0,,,
LD-ML-NL-EH-SMACOF-S1,SMACOF,SMACOF,,LD,L,L,H,1,40,20.43724090275916,2.083848265188742,23.2907880408839,20.645733225435137,2.451221273803058,24.7297125486461,21.69724090275916,7.0,7,7,0.0,280.0,120.0,0,0,7,,
LD-ML-NL-EH-SMACOF-S2,SMACOF,SMACOF,,LD,L,L,H,2,40,19.555121217379135,2.068414660927076,22.87497113831391,18.717137196538495,2.2259439873953077,21.765694190525995,20.815121217379136,7.0,7,7,0.0,280.0,120.0,0,0,7,,
LD-ML-NL-EL-ADAPT-CLASSICAL-S1,adaptive,EL-ADAPT-CLASSICAL,classical,LD,L,L,L,1,13,22.44825001070131,1.1424602337072027,24.49816640229551,22.35760951886613,1.6483593783232653,25.323952011388357,23.16825001070131,4.0,3,5,0.0,78.0,2.0,0,0,,,
LD-ML-NL-EL-ADAPT-CLASSICAL-S2,adaptive,EL-ADAPT-CLASSICAL,classical,LD,L,L,L,2,11,20.23659367714763,0.979663335304883,21.810892999869765,19.8737783024408,1.450124617752373,22.489409230189796,21.120230040783994,4.909090909090909,4,6,0.0,81.0,0.0,0,0,,,
LD-ML-NL-EL-ADAPT-GMDS-S1,adaptive,EL-ADAPT-GMDS,GMDS,LD,L,L,L,1,13,9.557829163282557,1.060637607091209,11.580523540892878,9.95400879878999,1.3324031143278137,12.351805274347518,10.277829163282556,4.0,3,5,0.0,78.0,2.0,0,0,,,
LD-ML-NL-EL-ADAPT-GMDS-S2,adaptive,EL-ADAPT-GMDS,GMDS,LD,L,L,L,2,11,12.52758503393781,2.2482590207461053,15.778780152654551,13.248893217316374,2.5873887719696653,16.86231633317619,13.411221397574172,4.909090909090909,4,6,0.0,81.0,0.0,0,0,,,
LD-ML-NL-EL-ADAPT-SMACOF-S1,adaptive,EL-ADAPT-SMACOF,SMACOF,LD,L,L,L,1,13,22.568911149762222,1.606549653644445,25.113230877455198,22.507618664292586,2.094195983630088,26.391321934157133,23.288911149762217,4.0,3,5,0.0,78.0,2.0,0,0,,,
LD-ML-NL-EL-ADAPT-SMACOF-S2,adaptive,EL-ADAPT-SMACOF,SMACOF,LD,L,L,L,2,11,19.377010274338815,3.543561600007038,23.621937037118705,18.530185299072425,3.4230753920080943,23.613749460936532,20.260646637975174,4.909090909090909,4,6,0.0,81.0,0.0,0,0,,,
LD-ML-NL-EL-FIXK12-S1,fixed,FIXK12-S1,,LD,L,L,L,1,4,21.437513925321365,0.3990733216701637,21.78304489086065,22.628027843329573,1.43079494810772,24.1371262565725,23.597513925321365,12.0,12,12,0.0,72.0,8.0,0,0,12,,
LD-ML-NL-EL-FIXK12-S2,fixed,FIXK12-S2,,LD,L,L,L,2,4,19.34380166784377,0.5573979147472454,19.933888498112204,18.82778553214738,4.372010310165042,23.099967408733733,21.503801667843774,12.0,12,12,0.0,72.0,8.0,0,0,12,,
LD-ML-NL-EL-FIXK3-S1,fixed,FIXK3-S1,,LD,L,L,L,1,17,22.498528261745147,1.3833618804996952,25.568869208350478,23.08262697326399,2.004346387971096,27.23654796713146,23.038528261745146,3.0,3,3,0.0,76.5,3.5,0,0,3,,
LD-ML-NL-EL-FIXK3-S2,fixed,FIXK3-S2,,LD,L,L,L,2,17,20.799409065551025,0.993572765261778,22.062971591691888,20.989814685600976,1.5186210718240216,23.477630393811385,21.33940906555102,3.0,3,3,0.0,76.5,3.5,0,0,3,,
LD-ML-NL-EL-FIXK6-S1,fixed,FIXK6-S1,,LD,L,L,L,1,8,21.05324304175502,0.8278707474265304,22.116733997973963,20.820253770806783,1.5028688172396154,23.257978256764975,22.13324304175502,6.0,6,6,0.0,72.0,8.0,0,0,6,,
LD-ML-NL-EL-FIXK6-S2,fixed,FIXK6-S2,,LD,L,L,L,2,8,20.06309394775286,0.5465777639811892,20.698730008971882,18.97502420110792,1.163940583310628,20.7683208709142,21.14309394775286,6.0,6,6,0.0,72.0,8.0,0,0,6,,
LD-ML-NL-EL-FIXK9-S1,fixed,FIXK9-S1,,LD,L,L,L,1,5,21.241739992743987,0.2823567807853056,21.630098367580956,20.456737017154495,0.8770255807971251,21.2788802731701,22.861739992743985,9.0,9,9,0.0,67.5,12.5,0,0,9,,
LD-ML-NL-EL-FIXK9-S2,fixed,FIXK9-S2,,LD,L,L,L,2,5,19.578164014656917,0.35491005965304817,19.981712536201822,18.515289079616917,1.562151543804547,20.159768559669843,21.198164014656918,9.0,9,9,0.0,67.5,12.5,0,0,9,,
LD-ML-NL-EL-GMDS-S1,GMDS,GMDS,,LD,L,L,L,1,7,8.370672989462477,0.48131322727850684,9.09182905820867,8.801974560121726,0.7524498253399937,9.900460917369678,9.630672989462479,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-ML-NL-EL-GMDS-S2,GMDS,GMDS,,LD,L,L,L,2,7,9.882831045104627,1.831192287150524,12.580569813133081,10.705586240303244,1.8907603732574132,13.224215570688589,11.142831045104629,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-ML-NL-EL-S1,adaptive,,classical,LD,L,L,L,1,13,22.44825001070131,1.1424602337072027,24.49816640229551,22.35760951886613,1.6483593783232653,25.323952011388357,23.16825001070131,4.0,3,5,0.0,78.0,2.0,0,0,,,
LD-ML-NL-EL-S2,adaptive,,classical,LD,L,L,L,2,11,20.23659367714763,0.979663335304883,21.810892999869765,19.8737783024408,1.450124617752373,22.489409230189796,21.120230040783994,4.909090909090909,4,6,0.0,81.0,0.0,0,0,,,
LD-ML-NL-EL-S3,adaptive,,classical,LD,L,L,L,3,11,0.9765583800243999,0.5114183384159482,1.828271347135115,1.1069372875773384,0.6166762995691911,2.089291264989974,1.8601947436607633,4.909090909090909,4,6,0.0,81.0,0.0,0,0,,,
LD-ML-NL-EL-SMACOF-S1,SMACOF,SMACOF,,LD,L,L,L,1,7,20.117969961961613,1.8783244290456664,22.25886982630334,20.171776349937943,1.8840876139561225,21.661921395242633,21.377969961961615,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-ML-NL-EL-SMACOF-S2,SMACOF,SMACOF,,LD,L,L,L,2,7,21.426035828852253,0.9364334045236496,22.61468129695824,20.046565793517335,1.494444619389374,21.178221717907817,22.686035828852255,7.0,7,7,0.0,73.5,6.5,0,0,7,,
S1_baseline,adaptive,,classical,,,,,,31,16.331774772124895,6.274891491801213,26.793261051772625,17.198290580519863,6.5451349171402,28.919905175021107,16.98016186889909,6.483870967741935,4,8,0.0,201.0,0.0,0,0,,,
S2_mob_0p10,adaptive,,classical,,,,,,38,20.906839230363474,11.986299677707379,47.191797644439404,21.608775766508387,11.662114762976087,47.817908480780936,21.438418177731894,5.315789473684211,4,7,0.0,202.0,0.0,0,0,,,
S2_mob_0p80,adaptive,,classical,,,,,,40,22.821333151969633,13.097191073866332,47.07476008940192,23.5822407786873,12.892152480953145,49.90989053763003,23.288833151969634,4.675,3,7,0.0,187.0,13.0,0,0,,,
S3_noise_0p04,adaptive,,classical,,,,,,30,27.311360677158483,10.621929151221105,42.021091762396864,27.985885685026666,10.322668061189916,41.445734168297115,27.981360677158484,6.7,4,9,0.0,201.0,0.0,0,0,,,
S3_noise_0p08,adaptive,,classical,,,,,,36,31.01363156661669,11.179235978473022,50.39885755068486,32.98088251748196,12.178035453496586,53.959047315334175,31.583076011061127,5.694444444444445,4,9,0.0,205.0,0.0,0,0,,,
S6_Ebudget_100,adaptive,,classical,,,,,,21,16.17349740894479,5.6842091623190125,30.487329230093774,17.18347028720143,5.893798951189722,30.853626227798625,16.644925980373362,4.714285714285714,4,6,4.761904761904762,99.0,1.0,0,0,,,
S6_Ebudget_60,adaptive,,classical,,,,,,11,26.454679473649563,11.459796393582101,46.14005850733744,26.653205892149973,10.392306143959136,43.89494064153722,26.991043110013198,5.363636363636363,4,7,0.0,59.0,1.0,0,0,,,
S7_lambda_0p0,adaptive,,classical,,,,,,40,22.5669029270413,12.17292668952352,48.62605795225532,23.47023314455469,12.242510537759205,50.22314997537363,22.5669029270413,4.8,3,7,0.0,192.0,8.0,0,0,,,
S7_lambda_0p4,adaptive,,classical,,,,,,38,22.118518054497514,13.217138946853872,42.26424326256135,22.938728681061388,13.040043340362677,44.074937240088985,23.17114963344488,5.2631578947368425,4,7,2.6315789473684212,200.0,0.0,0,0,,,
S8_reflection_off,adaptive,,classical,,,,,,32,35.005907776999194,9.05446444669557,50.55068087067024,35.067044197595706,9.696666945791831,50.56534032965501,35.6277827769992,6.21875,4,8,0.0,199.0,1.0,0,0,,,
